Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap,LapInStint,BestLap,DeltaBestLap,FuelNorm
2024,Monaco Grand Prix,PIA,McLaren,4,2,4,HARD,82.314,2,46.3,21.6,104.6,781,8.56899999999999,2,76.281,6.03299999999999,0.966728280961183
2024,Monaco Grand Prix,PIA,McLaren,5,2,5,HARD,82.019,2,46.3,21.6,102.8,782,8.274,3,76.281,5.738,0.950092421441774
2024,Monaco Grand Prix,PIA,McLaren,6,2,6,HARD,81.354,2,46.3,21.6,101,783,7.60899999999999,4,76.281,5.07299999999999,0.933456561922366
2024,Monaco Grand Prix,PIA,McLaren,7,2,7,HARD,80.808,2,46.3,21.6,99.2,784,7.063,5,76.281,4.527,0.916820702402958
2024,Monaco Grand Prix,PIA,McLaren,8,2,8,HARD,81.058,2,46.3,21.6,97.4,785,7.313,6,76.281,4.777,0.900184842883549
2024,Monaco Grand Prix,PIA,McLaren,9,2,9,HARD,79.906,2,46.3,21.6,95.6,786,6.161,7,76.281,3.625,0.88354898336414
2024,Monaco Grand Prix,PIA,McLaren,10,2,10,HARD,80.89,2,46.3,21.6,93.8,787,7.145,8,76.281,4.60899999999999,0.866913123844732
2024,Monaco Grand Prix,PIA,McLaren,11,2,11,HARD,80.898,2,46.3,21.6,92,788,7.15299999999999,9,76.281,4.61699999999999,0.850277264325323
2024,Monaco Grand Prix,PIA,McLaren,12,2,12,HARD,80.135,2,46.3,21.6,90.2,789,6.39,10,76.281,3.854,0.833641404805915
2024,Monaco Grand Prix,PIA,McLaren,13,2,13,HARD,78.745,2,46.3,21.6,88.4,790,5,11,76.281,2.464,0.817005545286506
2024,Monaco Grand Prix,PIA,McLaren,14,2,14,HARD,80.014,2,46.3,21.6,86.6,791,6.26899999999999,12,76.281,3.73299999999999,0.800369685767098
2024,Monaco Grand Prix,PIA,McLaren,15,2,15,HARD,80.264,2,46.3,21.6,84.8,792,6.51899999999999,13,76.281,3.98299999999999,0.783733826247689
2024,Monaco Grand Prix,PIA,McLaren,16,2,16,HARD,79.829,2,46.3,21.6,83,793,6.08399999999999,14,76.281,3.54799999999999,0.767097966728281
2024,Monaco Grand Prix,PIA,McLaren,17,2,17,HARD,80.028,2,46.3,21.6,81.2,794,6.283,15,76.281,3.747,0.750462107208873
2024,Monaco Grand Prix,PIA,McLaren,18,2,18,HARD,79.832,2,46.3,21.6,79.4,795,6.08699999999999,16,76.281,3.55099999999999,0.733826247689464
2024,Monaco Grand Prix,PIA,McLaren,19,2,19,HARD,79.179,2,46.3,21.6,77.6,796,5.434,17,76.281,2.898,0.717190388170055
2024,Monaco Grand Prix,PIA,McLaren,20,2,20,HARD,79.055,2,46.3,21.6,75.8,797,5.31,18,76.281,2.774,0.700554528650647
2024,Monaco Grand Prix,PIA,McLaren,21,2,21,HARD,78.601,2,46.3,21.6,74,798,4.85599999999999,19,76.281,2.31999999999999,0.683918669131238
2024,Monaco Grand Prix,PIA,McLaren,22,2,22,HARD,78.585,2,46.3,21.6,72.2,799,4.83999999999999,20,76.281,2.30399999999999,0.66728280961183
2024,Monaco Grand Prix,PIA,McLaren,23,2,23,HARD,78.658,2,46.3,21.6,70.4,800,4.913,21,76.281,2.377,0.650646950092421
2024,Monaco Grand Prix,PIA,McLaren,24,2,24,HARD,78.636,2,46.3,21.6,68.6,801,4.89099999999999,22,76.281,2.35499999999999,0.634011090573013
2024,Monaco Grand Prix,PIA,McLaren,25,2,25,HARD,78.784,2,46.3,21.6,66.8,802,5.039,23,76.281,2.503,0.617375231053604
2024,Monaco Grand Prix,PIA,McLaren,26,2,26,HARD,78.44,2,46.3,21.6,65,803,4.69499999999999,24,76.281,2.15899999999999,0.600739371534196
2024,Monaco Grand Prix,PIA,McLaren,27,2,27,HARD,78.523,2,46.3,21.6,63.2,804,4.77799999999999,25,76.281,2.24199999999999,0.584103512014787
2024,Monaco Grand Prix,PIA,McLaren,28,2,28,HARD,78.791,2,46.3,21.6,61.4,805,5.04599999999999,26,76.281,2.50999999999999,0.567467652495379
2024,Monaco Grand Prix,PIA,McLaren,29,2,29,HARD,79.01,2,46.3,21.6,59.6,806,5.265,27,76.281,2.729,0.55083179297597
2024,Monaco Grand Prix,PIA,McLaren,30,2,30,HARD,79.396,2,46.3,21.6,57.8,807,5.651,28,76.281,3.11499999999999,0.534195933456562
2024,Monaco Grand Prix,PIA,McLaren,31,2,31,HARD,78.449,2,46.3,21.6,56,808,4.70399999999999,29,76.281,2.16799999999999,0.517560073937153
2024,Monaco Grand Prix,PIA,McLaren,32,2,32,HARD,78.969,2,46.3,21.6,54.2,809,5.22399999999999,30,76.281,2.68799999999999,0.500924214417745
2024,Monaco Grand Prix,PIA,McLaren,33,2,33,HARD,79.06,2,46.3,21.6,52.4,810,5.315,31,76.281,2.779,0.484288354898336
2024,Monaco Grand Prix,PIA,McLaren,34,2,34,HARD,78.978,2,46.3,21.6,50.6,811,5.23299999999999,32,76.281,2.69699999999999,0.467652495378928
2024,Monaco Grand Prix,PIA,McLaren,35,2,35,HARD,78.605,2,46.3,21.6,48.8,812,4.86,33,76.281,2.324,0.451016635859519
2024,Monaco Grand Prix,PIA,McLaren,36,2,36,HARD,78.882,2,46.3,21.6,47,813,5.137,34,76.281,2.601,0.434380776340111
2024,Monaco Grand Prix,PIA,McLaren,37,2,37,HARD,78.612,2,46.3,21.6,45.2,814,4.86699999999999,35,76.281,2.33099999999999,0.417744916820702
2024,Monaco Grand Prix,PIA,McLaren,38,2,38,HARD,78.731,2,46.3,21.6,43.4,815,4.98599999999999,36,76.281,2.44999999999999,0.401109057301294
2024,Monaco Grand Prix,PIA,McLaren,39,2,39,HARD,78.362,2,46.3,21.6,41.6,816,4.61699999999999,37,76.281,2.08099999999999,0.384473197781885
2024,Monaco Grand Prix,PIA,McLaren,40,2,40,HARD,78.951,2,46.3,21.6,39.8,817,5.20599999999999,38,76.281,2.66999999999999,0.367837338262477
2024,Monaco Grand Prix,PIA,McLaren,41,2,41,HARD,78.846,2,46.3,21.6,38,818,5.101,39,76.281,2.565,0.351201478743068
2024,Monaco Grand Prix,PIA,McLaren,42,2,42,HARD,79.795,2,46.3,21.6,36.2,819,6.05,40,76.281,3.514,0.33456561922366
2024,Monaco Grand Prix,PIA,McLaren,43,2,43,HARD,78.198,2,46.3,21.6,34.4,820,4.45299999999999,41,76.281,1.91699999999999,0.317929759704251
2024,Monaco Grand Prix,PIA,McLaren,44,2,44,HARD,78.277,2,46.3,21.6,32.6,821,4.532,42,76.281,1.996,0.301293900184843
2024,Monaco Grand Prix,PIA,McLaren,45,2,45,HARD,78.082,2,46.3,21.6,30.8,822,4.33699999999999,43,76.281,1.80099999999999,0.284658040665434
2024,Monaco Grand Prix,PIA,McLaren,46,2,46,HARD,78.623,2,46.3,21.6,29,823,4.878,44,76.281,2.342,0.268022181146026
2024,Monaco Grand Prix,PIA,McLaren,47,2,47,HARD,78.399,2,46.3,21.6,27.2,824,4.654,45,76.281,2.11799999999999,0.251386321626617
2024,Monaco Grand Prix,PIA,McLaren,48,2,48,HARD,78.395,2,46.3,21.6,25.4,825,4.64999999999999,46,76.281,2.11399999999999,0.234750462107209
2024,Monaco Grand Prix,PIA,McLaren,49,2,49,HARD,78.136,2,46.3,21.6,23.6,826,4.39099999999999,47,76.281,1.85499999999999,0.2181146025878
2024,Monaco Grand Prix,PIA,McLaren,50,2,50,HARD,78.35,2,46.3,21.6,21.8,827,4.60499999999999,48,76.281,2.06899999999999,0.201478743068392
2024,Monaco Grand Prix,PIA,McLaren,51,2,51,HARD,77.909,2,46.3,21.6,20,828,4.164,49,76.281,1.628,0.184842883548983
2024,Monaco Grand Prix,PIA,McLaren,52,2,52,HARD,78.214,2,46.3,21.6,18.2,829,4.46899999999999,50,76.281,1.93299999999999,0.168207024029575
2024,Monaco Grand Prix,PIA,McLaren,54,2,54,HARD,77.362,2,46.3,21.6,14.6,830,3.61699999999999,51,76.281,1.08099999999999,0.134935304990758
2024,Monaco Grand Prix,PIA,McLaren,55,2,55,HARD,77.445,2,46.3,21.6,12.8,831,3.69999999999999,52,76.281,1.16399999999999,0.118299445471349
2024,Monaco Grand Prix,PIA,McLaren,56,2,56,HARD,77.456,2,46.3,21.6,11,832,3.711,53,76.281,1.175,0.101663585951941
2024,Monaco Grand Prix,PIA,McLaren,57,2,57,HARD,77.3,2,46.3,21.6,9.2,833,3.55499999999999,54,76.281,1.01899999999999,0.0850277264325323
2024,Monaco Grand Prix,PIA,McLaren,58,2,58,HARD,77.344,2,46.3,21.6,7.4,834,3.59899999999999,55,76.281,1.06299999999999,0.0683918669131238
2024,Monaco Grand Prix,PIA,McLaren,59,2,59,HARD,77.042,2,46.3,21.6,5.6,835,3.297,56,76.281,0.760999999999996,0.0517560073937153
2024,Monaco Grand Prix,PIA,McLaren,60,2,60,HARD,76.617,2,46.3,21.6,3.8,836,2.872,57,76.281,0.335999999999999,0.0351201478743068
2024,Monaco Grand Prix,PIA,McLaren,61,2,61,HARD,76.771,2,46.3,21.6,2,837,3.026,58,76.281,0.489999999999995,0.0184842883548983
2024,Monaco Grand Prix,PIA,McLaren,62,2,62,HARD,77.095,2,46.3,21.6,0.2,838,3.34999999999999,59,76.281,0.813999999999993,0.00184842883548983
2024,Monaco Grand Prix,PIA,McLaren,63,2,63,HARD,76.921,2,46.3,21.6,0,839,3.176,60,76.281,0.640000000000001,0
2024,Monaco Grand Prix,PIA,McLaren,64,2,64,HARD,76.909,2,46.3,21.6,0,840,3.164,61,76.281,0.628,0
2024,Monaco Grand Prix,PIA,McLaren,65,2,65,HARD,76.391,2,46.3,21.6,0,841,2.646,62,76.281,0.109999999999999,0
2024,Monaco Grand Prix,PIA,McLaren,66,2,66,HARD,76.64,2,46.3,21.6,0,842,2.895,63,76.281,0.358999999999995,0
2024,Monaco Grand Prix,PIA,McLaren,67,2,67,HARD,76.596,2,46.3,21.6,0,843,2.851,64,76.281,0.314999999999998,0
2024,Monaco Grand Prix,PIA,McLaren,68,2,68,HARD,76.601,2,46.3,21.6,0,844,2.85599999999999,65,76.281,0.319999999999993,0
2024,Monaco Grand Prix,PIA,McLaren,69,2,69,HARD,77.371,2,46.3,21.6,0,845,3.62599999999999,66,76.281,1.08999999999999,0
2024,Monaco Grand Prix,PIA,McLaren,70,2,70,HARD,77.27,2,46.3,21.6,0,846,3.52499999999999,67,76.281,0.98899999999999,0
2024,Monaco Grand Prix,PIA,McLaren,71,2,71,HARD,77.184,2,46.3,21.6,0,847,3.43899999999999,68,76.281,0.902999999999992,0
2024,Monaco Grand Prix,PIA,McLaren,72,2,72,HARD,76.652,2,46.3,21.6,0,848,2.907,69,76.281,0.370999999999995,0
2024,Monaco Grand Prix,PIA,McLaren,73,2,73,HARD,76.281,2,46.3,21.6,0,849,2.536,70,76.281,0,0
2024,Monaco Grand Prix,PIA,McLaren,74,2,74,HARD,76.356,2,46.3,21.6,0,850,2.61099999999999,71,76.281,0.0749999999999886,0
2024,Monaco Grand Prix,PIA,McLaren,75,2,75,HARD,76.644,2,46.3,21.6,0,851,2.899,72,76.281,0.363,0
2024,Monaco Grand Prix,PIA,McLaren,76,2,76,HARD,76.59,2,46.3,21.6,0,852,2.845,73,76.281,0.308999999999997,0
2024,Monaco Grand Prix,PIA,McLaren,77,2,77,HARD,76.734,2,46.3,21.6,0,853,2.98899999999999,74,76.281,0.452999999999989,0
2024,Monaco Grand Prix,PIA,McLaren,78,2,78,HARD,77.126,2,46.3,21.6,0,854,3.381,75,76.281,0.844999999999999,0
2024,Qatar Grand Prix,PIA,McLaren,6,1,6,MEDIUM,87.02,4,22.8,18.9,101,855,3.80199999999999,1,84.71,2.31,0.933456561922366
2024,Qatar Grand Prix,PIA,McLaren,7,1,7,MEDIUM,86.851,4,22.8,18.9,99.2,856,3.633,2,84.71,2.14100000000001,0.916820702402958
2024,Qatar Grand Prix,PIA,McLaren,8,1,8,MEDIUM,86.322,4,22.8,18.9,97.4,857,3.104,3,84.71,1.61200000000001,0.900184842883549
2024,Qatar Grand Prix,PIA,McLaren,9,1,9,MEDIUM,86.464,4,22.8,18.9,95.6,858,3.246,4,84.71,1.754,0.88354898336414
2024,Qatar Grand Prix,PIA,McLaren,10,1,10,MEDIUM,86.169,4,22.8,18.9,93.8,859,2.95099999999999,5,84.71,1.459,0.866913123844732
2024,Qatar Grand Prix,PIA,McLaren,11,1,11,MEDIUM,86.382,4,22.8,18.9,92,860,3.164,6,84.71,1.67200000000001,0.850277264325323
2024,Qatar Grand Prix,PIA,McLaren,12,1,12,MEDIUM,86.288,4,22.8,18.9,90.2,861,3.06999999999999,7,84.71,1.578,0.833641404805915
2024,Qatar Grand Prix,PIA,McLaren,13,1,13,MEDIUM,86.035,4,22.8,18.9,88.4,862,2.81699999999999,8,84.71,1.325,0.817005545286506
2024,Qatar Grand Prix,PIA,McLaren,14,1,14,MEDIUM,86.056,4,22.8,18.9,86.6,863,2.83799999999999,9,84.71,1.346,0.800369685767098
2024,Qatar Grand Prix,PIA,McLaren,15,1,15,MEDIUM,85.803,4,22.8,18.9,84.8,864,2.58499999999999,10,84.71,1.093,0.783733826247689
2024,Qatar Grand Prix,PIA,McLaren,16,1,16,MEDIUM,86.474,4,22.8,18.9,83,865,3.256,11,84.71,1.76400000000001,0.767097966728281
2024,Qatar Grand Prix,PIA,McLaren,17,1,17,MEDIUM,86.031,4,22.8,18.9,81.2,866,2.813,12,84.71,1.32100000000001,0.750462107208873
2024,Qatar Grand Prix,PIA,McLaren,18,1,18,MEDIUM,85.703,4,22.8,18.9,79.4,867,2.485,13,84.71,0.993000000000009,0.733826247689464
2024,Qatar Grand Prix,PIA,McLaren,19,1,19,MEDIUM,85.494,4,22.8,18.9,77.6,868,2.276,14,84.71,0.784000000000006,0.717190388170055
2024,Qatar Grand Prix,PIA,McLaren,20,1,20,MEDIUM,85.517,4,22.8,18.9,75.8,869,2.29899999999999,15,84.71,0.807000000000002,0.700554528650647
2024,Qatar Grand Prix,PIA,McLaren,21,1,21,MEDIUM,85.366,4,22.8,18.9,74,870,2.148,16,84.71,0.656000000000006,0.683918669131238
2024,Qatar Grand Prix,PIA,McLaren,22,1,22,MEDIUM,85.218,4,22.8,18.9,72.2,871,2,17,84.71,0.50800000000001,0.66728280961183
2024,Qatar Grand Prix,PIA,McLaren,23,1,23,MEDIUM,85.634,3,22.8,18.9,70.4,872,2.416,18,84.71,0.924000000000007,0.650646950092421
2024,Qatar Grand Prix,PIA,McLaren,24,1,24,MEDIUM,84.75,3,22.8,18.9,68.6,873,1.532,19,84.71,0.0400000000000063,0.634011090573013
2024,Qatar Grand Prix,PIA,McLaren,25,1,25,MEDIUM,84.897,3,22.8,18.9,66.8,874,1.679,20,84.71,0.187000000000012,0.617375231053604
2024,Qatar Grand Prix,PIA,McLaren,26,1,26,MEDIUM,84.898,3,22.8,18.9,65,875,1.67999999999999,21,84.71,0.188000000000002,0.600739371534196
2024,Qatar Grand Prix,PIA,McLaren,27,1,27,MEDIUM,84.727,3,22.8,18.9,63.2,876,1.509,22,84.71,0.0170000000000101,0.584103512014787
2024,Qatar Grand Prix,PIA,McLaren,28,1,28,MEDIUM,84.71,3,22.8,18.9,61.4,877,1.49199999999999,23,84.71,0,0.567467652495379
2024,Qatar Grand Prix,PIA,McLaren,31,1,31,MEDIUM,84.883,3,22.8,18.9,56,878,1.66499999999999,24,84.71,0.173000000000002,0.517560073937153
2024,Qatar Grand Prix,PIA,McLaren,32,1,32,MEDIUM,84.894,3,22.8,18.9,54.2,879,1.676,25,84.71,0.184000000000012,0.500924214417745
2024,Qatar Grand Prix,PIA,McLaren,44,4,10,HARD,84.301,4,22.8,18.9,32.6,880,1.083,1,83.218,1.083,0.301293900184843
2024,Qatar Grand Prix,PIA,McLaren,45,4,11,HARD,83.98,3,22.8,18.9,30.8,881,0.762,2,83.218,0.762,0.284658040665434
2024,Qatar Grand Prix,PIA,McLaren,46,4,12,HARD,83.909,3,22.8,18.9,29,882,0.691000000000003,3,83.218,0.691000000000003,0.268022181146026
2024,Qatar Grand Prix,PIA,McLaren,47,4,13,HARD,83.568,3,22.8,18.9,27.2,883,0.349999999999994,4,83.218,0.349999999999994,0.251386321626617
2024,Qatar Grand Prix,PIA,McLaren,48,4,14,HARD,83.624,3,22.8,18.9,25.4,884,0.405999999999992,5,83.218,0.405999999999992,0.234750462107209
2024,Qatar Grand Prix,PIA,McLaren,49,4,15,HARD,83.623,3,22.8,18.9,23.6,885,0.405000000000001,6,83.218,0.405000000000001,0.2181146025878
2024,Qatar Grand Prix,PIA,McLaren,50,4,16,HARD,83.625,3,22.8,18.9,21.8,886,0.406999999999996,7,83.218,0.406999999999996,0.201478743068392
2024,Qatar Grand Prix,PIA,McLaren,51,4,17,HARD,83.218,3,22.8,18.9,20,887,0,8,83.218,0,0.184842883548983
2024,Qatar Grand Prix,PIA,McLaren,52,4,18,HARD,83.478,3,22.8,18.9,18.2,888,0.259999999999991,9,83.218,0.259999999999991,0.168207024029575
2024,Qatar Grand Prix,PIA,McLaren,53,4,19,HARD,83.523,3,22.8,18.9,16.4,889,0.304999999999993,10,83.218,0.304999999999993,0.151571164510166
2024,Qatar Grand Prix,PIA,McLaren,54,4,20,HARD,83.37,3,22.8,18.9,14.6,890,0.152000000000001,11,83.218,0.152000000000001,0.134935304990758
2024,Qatar Grand Prix,PIA,McLaren,55,4,21,HARD,83.269,3,22.8,18.9,12.8,891,0.0510000000000019,12,83.218,0.0510000000000019,0.118299445471349
2024,Qatar Grand Prix,PIA,McLaren,56,4,22,HARD,83.313,3,22.8,18.9,11,892,0.0949999999999989,13,83.218,0.0949999999999989,0.101663585951941
2024,Qatar Grand Prix,PIA,McLaren,57,4,23,HARD,83.241,3,22.8,18.9,9.2,893,0.0229999999999961,14,83.218,0.0229999999999961,0.0850277264325323
2024,Saudi Arabian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,95.082,4,31.6,25.5,108.2,894,2.854,1,94.379,0.702999999999989,1
2024,Saudi Arabian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,94.379,4,31.6,25.5,106.4,895,2.15100000000001,2,94.379,0,0.983364140480592
2024,Saudi Arabian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,94.589,4,31.6,25.5,104.6,896,2.361,3,94.379,0.209999999999994,0.966728280961183
2024,Saudi Arabian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,94.557,4,31.6,25.5,102.8,897,2.32900000000001,4,94.379,0.177999999999997,0.950092421441774
2024,Saudi Arabian Grand Prix,PIA,McLaren,11,2,5,HARD,94.448,6,31.6,25.5,92,898,2.22,1,92.31,2.13799999999999,0.850277264325323
2024,Saudi Arabian Grand Prix,PIA,McLaren,12,2,6,HARD,93.946,6,31.6,25.5,90.2,899,1.718,2,92.31,1.636,0.833641404805915
2024,Saudi Arabian Grand Prix,PIA,McLaren,13,2,7,HARD,94.34,6,31.6,25.5,88.4,900,2.11200000000001,3,92.31,2.03,0.817005545286506
2024,Saudi Arabian Grand Prix,PIA,McLaren,14,2,8,HARD,94.431,6,31.6,25.5,86.6,901,2.203,4,92.31,2.121,0.800369685767098
2024,Saudi Arabian Grand Prix,PIA,McLaren,15,2,9,HARD,94.309,6,31.6,25.5,84.8,902,2.081,5,92.31,1.999,0.783733826247689
2024,Saudi Arabian Grand Prix,PIA,McLaren,16,2,10,HARD,94.379,6,31.6,25.5,83,903,2.15100000000001,6,92.31,2.069,0.767097966728281
2024,Saudi Arabian Grand Prix,PIA,McLaren,17,2,11,HARD,95.057,6,31.6,25.5,81.2,904,2.82900000000001,7,92.31,2.747,0.750462107208873
2024,Saudi Arabian Grand Prix,PIA,McLaren,18,2,12,HARD,94.075,6,31.6,25.5,79.4,905,1.84700000000001,8,92.31,1.765,0.733826247689464
2024,Saudi Arabian Grand Prix,PIA,McLaren,19,2,13,HARD,94.631,6,31.6,25.5,77.6,906,2.40300000000001,9,92.31,2.321,0.717190388170055
2024,Saudi Arabian Grand Prix,PIA,McLaren,20,2,14,HARD,94.324,6,31.6,25.5,75.8,907,2.096,10,92.31,2.014,0.700554528650647
2024,Saudi Arabian Grand Prix,PIA,McLaren,21,2,15,HARD,93.793,6,31.6,25.5,74,908,1.56500000000001,11,92.31,1.483,0.683918669131238
2024,Saudi Arabian Grand Prix,PIA,McLaren,22,2,16,HARD,94.76,6,31.6,25.5,72.2,909,2.53200000000001,12,92.31,2.45,0.66728280961183
2024,Saudi Arabian Grand Prix,PIA,McLaren,23,2,17,HARD,93.715,6,31.6,25.5,70.4,910,1.48700000000001,13,92.31,1.405,0.650646950092421
2024,Saudi Arabian Grand Prix,PIA,McLaren,24,2,18,HARD,94.097,6,31.6,25.5,68.6,911,1.869,14,92.31,1.78699999999999,0.634011090573013
2024,Saudi Arabian Grand Prix,PIA,McLaren,25,2,19,HARD,93.694,6,31.6,25.5,66.8,912,1.46600000000001,15,92.31,1.384,0.617375231053604
2024,Saudi Arabian Grand Prix,PIA,McLaren,26,2,20,HARD,93.312,6,31.6,25.5,65,913,1.084,16,92.31,1.002,0.600739371534196
2024,Saudi Arabian Grand Prix,PIA,McLaren,27,2,21,HARD,93.998,6,31.6,25.5,63.2,914,1.77000000000001,17,92.31,1.688,0.584103512014787
2024,Saudi Arabian Grand Prix,PIA,McLaren,28,2,22,HARD,93.527,6,31.6,25.5,61.4,915,1.29900000000001,18,92.31,1.217,0.567467652495379
2024,Saudi Arabian Grand Prix,PIA,McLaren,29,2,23,HARD,93.821,6,31.6,25.5,59.6,916,1.593,19,92.31,1.511,0.55083179297597
2024,Saudi Arabian Grand Prix,PIA,McLaren,30,2,24,HARD,93.376,6,31.6,25.5,57.8,917,1.14800000000001,20,92.31,1.066,0.534195933456562
2024,Saudi Arabian Grand Prix,PIA,McLaren,31,2,25,HARD,93.352,6,31.6,25.5,56,918,1.12400000000001,21,92.31,1.042,0.517560073937153
2024,Saudi Arabian Grand Prix,PIA,McLaren,32,2,26,HARD,93.261,6,31.6,25.5,54.2,919,1.033,22,92.31,0.950999999999993,0.500924214417745
2024,Saudi Arabian Grand Prix,PIA,McLaren,33,2,27,HARD,93.29,6,31.6,25.5,52.4,920,1.06200000000001,23,92.31,0.980000000000004,0.484288354898336
2024,Saudi Arabian Grand Prix,PIA,McLaren,34,2,28,HARD,93.405,6,31.6,25.5,50.6,921,1.17700000000001,24,92.31,1.095,0.467652495378928
2024,Saudi Arabian Grand Prix,PIA,McLaren,35,2,29,HARD,94.118,6,31.6,25.5,48.8,922,1.89,25,92.31,1.80799999999999,0.451016635859519
2024,Saudi Arabian Grand Prix,PIA,McLaren,36,2,30,HARD,93.029,5,31.6,25.5,47,923,0.801000000000002,26,92.31,0.718999999999994,0.434380776340111
2024,Saudi Arabian Grand Prix,PIA,McLaren,37,2,31,HARD,92.934,5,31.6,25.5,45.2,924,0.706000000000003,27,92.31,0.623999999999995,0.417744916820702
2024,Saudi Arabian Grand Prix,PIA,McLaren,38,2,32,HARD,93.087,4,31.6,25.5,43.4,925,0.859000000000009,28,92.31,0.777000000000001,0.401109057301294
2024,Saudi Arabian Grand Prix,PIA,McLaren,39,2,33,HARD,92.675,4,31.6,25.5,41.6,926,0.447000000000003,29,92.31,0.364999999999995,0.384473197781885
2024,Saudi Arabian Grand Prix,PIA,McLaren,40,2,34,HARD,92.603,4,31.6,25.5,39.8,927,0.375,30,92.31,0.292999999999992,0.367837338262477
2024,Saudi Arabian Grand Prix,PIA,McLaren,41,2,35,HARD,92.545,4,31.6,25.5,38,928,0.317000000000007,31,92.31,0.234999999999999,0.351201478743068
2024,Saudi Arabian Grand Prix,PIA,McLaren,42,2,36,HARD,92.453,4,31.6,25.5,36.2,929,0.225000000000009,32,92.31,0.143000000000001,0.33456561922366
2024,Saudi Arabian Grand Prix,PIA,McLaren,43,2,37,HARD,92.521,4,31.6,25.5,34.4,930,0.293000000000006,33,92.31,0.210999999999999,0.317929759704251
2024,Saudi Arabian Grand Prix,PIA,McLaren,44,2,38,HARD,92.539,4,31.6,25.5,32.6,931,0.311000000000007,34,92.31,0.228999999999999,0.301293900184843
2024,Saudi Arabian Grand Prix,PIA,McLaren,45,2,39,HARD,92.31,4,31.6,25.5,30.8,932,0.0820000000000078,35,92.31,0,0.284658040665434
2024,Saudi Arabian Grand Prix,PIA,McLaren,46,2,40,HARD,92.557,4,31.6,25.5,29,933,0.329000000000008,36,92.31,0.247,0.268022181146026
2024,Saudi Arabian Grand Prix,PIA,McLaren,47,2,41,HARD,92.574,4,31.6,25.5,27.2,934,0.346000000000004,37,92.31,0.263999999999996,0.251386321626617
2024,Saudi Arabian Grand Prix,PIA,McLaren,48,2,42,HARD,92.657,4,31.6,25.5,25.4,935,0.429000000000002,38,92.31,0.346999999999994,0.234750462107209
2024,Saudi Arabian Grand Prix,PIA,McLaren,49,2,43,HARD,92.588,4,31.6,25.5,23.6,936,0.359999999999999,39,92.31,0.277999999999992,0.2181146025878
2024,Saudi Arabian Grand Prix,PIA,McLaren,50,2,44,HARD,92.769,4,31.6,25.5,21.8,937,0.541000000000011,40,92.31,0.459000000000003,0.201478743068392
2024,Singapore Grand Prix,PIA,McLaren,2,1,2,MEDIUM,98.939,5,36.4,30.8,108.2,938,3.19399999999999,1,97.651,1.288,1
2024,Singapore Grand Prix,PIA,McLaren,3,1,3,MEDIUM,99.35,5,36.4,30.8,106.4,939,3.60499999999999,2,97.651,1.699,0.983364140480592
2024,Singapore Grand Prix,PIA,McLaren,4,1,4,MEDIUM,99.356,5,36.4,30.8,104.6,940,3.61099999999999,3,97.651,1.705,0.966728280961183
2024,Singapore Grand Prix,PIA,McLaren,5,1,5,MEDIUM,98.667,5,36.4,30.8,102.8,941,2.922,4,97.651,1.01600000000001,0.950092421441774
2024,Singapore Grand Prix,PIA,McLaren,6,1,6,MEDIUM,98.778,5,36.4,30.8,101,942,3.033,5,97.651,1.12700000000001,0.933456561922366
2024,Singapore Grand Prix,PIA,McLaren,7,1,7,MEDIUM,98.419,5,36.4,30.8,99.2,943,2.67399999999999,6,97.651,0.768000000000001,0.916820702402958
2024,Singapore Grand Prix,PIA,McLaren,8,1,8,MEDIUM,97.873,5,36.4,30.8,97.4,944,2.128,7,97.651,0.222000000000008,0.900184842883549
2024,Singapore Grand Prix,PIA,McLaren,9,1,9,MEDIUM,98.446,5,36.4,30.8,95.6,945,2.70099999999999,8,97.651,0.795000000000002,0.88354898336414
2024,Singapore Grand Prix,PIA,McLaren,10,1,10,MEDIUM,98.429,5,36.4,30.8,93.8,946,2.684,9,97.651,0.778000000000006,0.866913123844732
2024,Singapore Grand Prix,PIA,McLaren,11,1,11,MEDIUM,98.269,5,36.4,30.8,92,947,2.524,10,97.651,0.618000000000009,0.850277264325323
2024,Singapore Grand Prix,PIA,McLaren,12,1,12,MEDIUM,98.151,5,36.4,30.8,90.2,948,2.40599999999999,11,97.651,0.5,0.833641404805915
2024,Singapore Grand Prix,PIA,McLaren,13,1,13,MEDIUM,98.215,5,36.4,30.8,88.4,949,2.47,12,97.651,0.564000000000007,0.817005545286506
2024,Singapore Grand Prix,PIA,McLaren,14,1,14,MEDIUM,97.651,5,36.4,30.8,86.6,950,1.90599999999999,13,97.651,0,0.800369685767098
2024,Singapore Grand Prix,PIA,McLaren,15,1,15,MEDIUM,98.435,5,36.4,30.8,84.8,951,2.69,14,97.651,0.784000000000006,0.783733826247689
2024,Singapore Grand Prix,PIA,McLaren,16,1,16,MEDIUM,98.088,5,36.4,30.8,83,952,2.34299999999999,15,97.651,0.436999999999998,0.767097966728281
